origin_policy,heldout_protocol,boundary,model,outer_fold,participants,raw_point_coverage,raw_high_hr_coverage,raw_mean_width_bpm,simultaneous_120s_coverage,simultaneous_120s_mean_width_bpm,pointwise_30s_coverage,pointwise_30s_mean_width_bpm,pointwise_60s_coverage,pointwise_60s_mean_width_bpm,pointwise_120s_coverage,pointwise_120s_mean_width_bpm
evaluation_stride,ANAEROBIC,source_user,pk_ssm,4,,0.9503490073999227,0.8650380206559982,52.67749825076193,0.9232815239680229,73.08154398963313,0.9736024844720497,44.761207405602626,0.9616977225672878,77.23603294441588,0.9398446709659525,82.08664897350586
evaluation_stride,ANAEROBIC,source_user,tcn,4,,0.9528202505605251,0.9045071501532176,48.98344506634218,0.9440399417516122,88.06023875258325,0.963305001634521,35.81168912962596,0.9839816933638444,80.67383782499154,0.9455654947645794,105.87823237233874
evaluation_stride,ANAEROBIC,seen_user_activity,pk_ssm,0,,0.8606327531012405,0.548997278112185,48.6118310892903,0.983843537414966,145.86674334891296,0.983843537414966,100.22580878522463,0.9719387755102041,91.65023816303301,0.904641856742697,90.43461957973345
evaluation_stride,ANAEROBIC,seen_user_activity,tcn,0,,0.8555549719887956,0.5687639391831938,50.63431272107204,0.8921568627450979,85.03271763716768,0.9728391356542617,61.01384922764279,0.877064158996932,58.552368941977775,0.837048152594371,81.35657182599535
evaluation_stride,ANAEROBIC,seen_user_activity,pk_ssm,1,,0.8561239878017484,0.420848246241947,39.499740747083706,1.0,233.2512792050913,1.0,152.98864810107304,1.0,159.30561660639177,0.9888888888888889,154.22420433364735
evaluation_stride,ANAEROBIC,seen_user_activity,tcn,1,,0.41955911838419585,0.25644227978873646,10.553767382507205,0.9839181286549706,156.1586311273169,1.0,87.23127905574383,1.0,144.42694163307252,0.9538757023277148,123.90351002529057
evaluation_stride,ANAEROBIC,seen_user_activity,pk_ssm,2,,0.8660814113169634,0.5327700476692754,42.00807721480844,0.9964912280701754,170.7800404585269,0.9964912280701754,104.94142208092393,0.9964912280701754,175.28296739460623,1.0,182.71377286843926
evaluation_stride,ANAEROBIC,seen_user_activity,tcn,2,,0.8312037692269889,0.653295560828293,39.85581236982489,0.9964912280701754,150.9209496325998,0.9964912280701754,90.44680703049858,0.9869674185463659,138.56228689331098,1.0,162.83536865198266
evaluation_stride,ANAEROBIC,seen_user_activity,pk_ssm,3,,0.7982905870681605,0.5588572056833542,47.04358847286817,0.8885424345176668,96.88883288625173,0.934155087473586,65.66014061539063,0.9378100582338198,100.52877387898373,0.8868617622487591,101.36801499162078
evaluation_stride,ANAEROBIC,seen_user_activity,tcn,3,,0.7112889812357692,0.5161748352818517,37.17632532906751,0.8712210980883581,94.12734656585181,0.9306828652513637,63.9847149718131,0.9341335876455845,85.13209015254786,0.8797751117991056,109.54982612691357
